title,content,category,url
「茉莉人生」作者瑪嘉莎塔碧56歲離世　創作伊朗故事傳向全球,（中央社巴黎4日綜合外電報導）據親近友人今天向法新社證實，憑藉圖像小說與同名動畫電影「茉莉人生」聲名大噪的法裔伊朗籍導演兼作家瑪嘉莎塔碧過世，享年56歲。就在一年前，她痛失了「一生摯愛」。 法新社報導，親近友人在給法新社的聲明中表示：「瑪嘉莎塔碧（Marjane Satrapi）是在她丈夫、也就是她一生摯愛里帕（Mattias Ripa）過世一年多後，因過度悲傷而離世。」 瑪嘉莎塔碧1969年出生於伊朗北部城市拉希特（Rasht），於1994年移居法國，並於2006年取得法國國籍。 瑪嘉莎塔碧生前向來不畏挑戰伊朗神權政府，她在成名作「茉莉人生」（Persepolis）中，回顧自己在德黑蘭的童年歲月，描述1979年伊朗革命後，如何在伊朗伊斯蘭領導階層施加的種種限制下成長掙扎，之後父母將她送往歐洲，她也自此展開流亡生涯。 法國總統馬克宏（Emmanuel Macron）向瑪嘉莎塔碧致敬，盛讚她是「一位偉大的藝術家，將自己在伊朗的童年經歷化為具有普世意義的故事」。 她執導的作品包括2007年改編自圖像小說「茉莉人生」的同名動畫電影，該片由文森帕宏諾（Vincent Paronnaud）共同執導，並榮獲坎城影展評審團獎，同時獲奧斯卡獎提名。 瑪嘉莎塔碧當時接受法新社訪問時說：「即便這是一部具有普世意義的電影，我仍想將這個獎項獻給所有伊朗人。」 瑪嘉莎塔碧的丈夫是一名瑞典製片人、演員與編劇，也是她長期的合作夥伴。 在他於去年4月8日去世後，瑪嘉莎塔碧創立了電影基金會，以資助希望前往巴黎學習電影製作的海外留學生。 自從丈夫過世後，瑪嘉莎塔碧的Instagram頁面幾乎只留下一系列排版成「我失去了一生摯愛」字樣的圖片，並附上一張她丈夫的照片以及成立基金會的公告。（編譯：陳昱婷）1150605 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606050142.aspx
瑪菲司經營電商斜槓演員  稱再忙也會擠出時間拍戲,（中央社記者洪素津台北4日電）電商業者瑪菲司斜槓當演員，才和卜學亮拍完大尺度的戲，她說自己喜歡演戲，就算工作忙也會把時間擠出來拍戲，她並透露，經商過程多少都會遭遇被人抹黑，但要懂得放下。 瑪菲司今天舉辦媒體餐敘並受訪，她表示，近來除持續電商工作，也在戲劇上有所進展，近來和卜學亮對戲拍攝大尺度的戲，在對戲過程中覺得對方相當有禮貌。 被問到尺度問題，瑪菲司一旁的老公則笑說：「不要露出重點部位就好，吻戲老婆也會自己決定，她有她想合作的對象。」瑪菲司也預告，下個月又要進組拍攝，自己也相當期待，就算工作再忙碌也會擠出時間拍戲。 同樣是經營電商的丟丟妹日前販售商品時被質疑賣無授權的商品，對此丟丟妹出面澄清，是被人抹黑。 問及瑪菲司在經商時是否有過類似經驗，她則透露，有次到加州作封館直播，「有人就覺得怎麼可能有台灣人可以去美國封館直播，他們覺得那是假的，還以為我們在棚裡直播。」 瑪菲司坦言，經商那麼久，多少一定會遇到被抹黑等等不好的事，「我見怪不怪了，但我覺得自己還是要放下，往前走，直播這種東西門檻很低，很多人想學，但是客人的信任跟直播主的風格，是拿不走的。」（編輯：龍柏安）1150604 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606040375.aspx
新戲詮釋叔姪戀　楊子儀請益談師生戀同學揣摩演技,（中央社記者洪素津台北4日電）演員楊子儀和林玟誼在戲劇「阿松與阿暖」詮釋叔姪戀，楊子儀為此請益談過超過10歲師生戀的友人揣摩，林玟誼表示沒有激情片段，但在劇中大秀車技，開著敞篷車邊倒車邊拍戲。 楊子儀、張睿家、林玟誼、梁家榕今天出席戲劇「阿松與阿暖」首映會，劇中楊子儀和林玟誼搭配詮釋叔姪戀，楊子儀表示收到劇本時就想到有個同學談了師生戀，他解釋同學是家教老師，和差10歲的學生相戀，「一開始當然是師生關係，是多年後再遇上，發現彼此都成長不少，就再進一步認識、戀愛」。 林玟誼則分享沒有激情片段，都是情緒戲比較多，透露一旁的張睿家感情親密戲比較多一點，而說起印象深刻的戲，林玟誼分享自己在大熱天開敞篷車，畫面很帥但是超級熱，「我跟張再興不知道喝了多少罐水，但我的車技有被稱讚，我一邊倒車一邊拍戲，張再興有說不錯唷」。 梁家榕和林玟誼則演出母女，梁家榕笑說自己是全劇最討人厭的人，也算是反派，和飾演女兒的林玟誼有不少對手戲，楊子儀表示看她們母女拍戲很震撼，有時候都看到入神，忘記自己還在拍戲。（編輯：林興盟）1150604 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606040326.aspx
韓瑜新劇從明朝穿越　披20公斤盔甲濕透不後悔,（中央社記者洪素津台北4日電）演員韓瑜在新劇「阿松與阿暖」飾演從明朝穿越的古代人，她穿戴近20公斤的盔甲耍大刀，每天拍到濕透且腰痠背痛，還得學習講閩南語，雖然辛苦，但不後悔挑戰古代人角色。 「阿松與阿暖」今天舉辦首映會，主要演員柯叔元、韓瑜、白家綺、黃西田、楊子儀、張睿家、林玟誼、姚黛瑋、梁家榕、張再興、柏妍樺、鄒承恩、吳鈺萱、簡劭峰、張絡扉等人盛裝出席，並分享拍戲甘苦。 韓瑜在劇中從明朝穿越到現代，穿戴近20公斤的盔甲，還和柯叔元有激烈的對手戲。韓瑜笑說，每次拍完戲脫下盔甲就是全身濕，因全身的裝備太厚重而腰痠背痛，也會因為武打動作戲而瘀青或是破皮。 除了身體上的皮肉痛，劇中古代人的閩南語也是大挑戰，「我每天台詞都很多，怕背不起來壓力很大，雖有閩南語老師教學，但是對我來說，挑戰很大」。一旁的黃西田也說和自己講的台語很不同，有時候會聽不懂。 韓瑜坦言拍這部戲壓力大，還瘦了很多，但因為是自己喜歡的新穎穿越題材，所以不後悔接拍，「大家都對我很包容，柯叔元都會想要放鬆我的心情，一直找我講話，但是我覺得先不要吵我背台詞」。 白家綺在劇中飾演50歲還要考空姐的家庭主婦，實現環遊世界夢。她說，這次和以往拍戲經驗很不一樣，除了拍戲胖了6公斤外，更重要的是希望透過角色鼓勵大家勇於追夢，夢想不會因為年齡而過期。 「阿松與阿暖」將於8日起於民視無線台晚間9時15分首播，9日起陸續於公視台語台、緯來綜合台播出，中華電信MOD、Hami Video影劇館+全網獨家播出。（編輯：管中維）1150604 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606040309.aspx
白冰冰角逐金曲台語歌后　自揭白曉燕過世曾想封麥,（中央社記者王心妤台北4日電）資深藝人白冰冰以「喝酒講酒話」入圍第37屆金曲獎最佳台語女歌手，她回憶28年前角逐同獎時正是女兒白曉燕事件發生不久，曾想封麥退休，現在則希望透過個人影響力貢獻社會。 白冰冰這次跟音樂人俞隆華合作，他曾創作「舞女」、「等無人」、「愛情的騙子我問你」等經典歌曲。白冰冰表示，對方原本「喝酒講酒話」要給學生唱，但她一聽完就決定爭取，原先擔心這類深受大眾喜愛、市場導向的歌曲不會受到評審青睞，能夠入圍讓她深受鼓舞。 白冰冰今天受訪提到，28年前首次入圍金曲台語歌后，因為正值白曉燕事件發生不久而心情低落，「當時是我人生最痛的時候，感覺天要滅我了，我覺得應該要退出演藝圈、要封麥。」最後連頒獎典禮都沒出席。但她表示，這次入圍已走出陰霾，得知入圍當天有上香告訴女兒，現在則希望透過個人影響力貢獻社會。 對於金曲獎典禮是否會帶幸運物，白冰冰表示，將帶著子弟兵出席，「他們就是我的幸運物。」她強調，這不只是個人榮耀，更希望讓後輩們見見世面。（編輯：張雅淨）1150604 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606040285.aspx
取材香港富商綁架案 黃迪揚新劇絕望「狗趴吃食」,（中央社記者洪素津台北4日電）新劇「成名在望」取材自香港富商綁架案等台灣重大刑案，黃迪揚在此片飾遭綁架富商，還像狗一樣趴在地上吃飯，他說這是他演過內心最絕望的角色。 影集「成名在望」取材轟動一時的「香港富商綁架案」等台灣重大刑案與世界金融風暴下舉家自殺悲劇，演員集結李國毅、姚淳耀、蔡亘晏（爆花）、黃迪揚領銜主演，更邀請曾掌鏡「相撲聖域」、「殺手寓言2：殺手不殺人」等多部國際知名大作的日本頂尖攝影指導直井康志跨海操刀。 黃迪揚在劇中飾演大財閥二公子，他透過新聞稿分享，這絕對是他演員生涯中肉體與內心最絕望的一次。他在第一集風光亮相後隨即遭綁架，更主動向導演加碼「創意被虐」，不僅慘遭熱水淋身，甚至蒙眼拍攝，還因挨餓好幾天，必須像狗一樣趴在地上狂吞綁匪踩過的便當。 黃迪揚心有餘悸地說，「對手演員生氣到把我掐在地上連續狠摔，當下真的完全無法呼吸，那個求生欲和飢餓感非常真實」；而在導演刻意不喊卡的寂靜時刻，他躺在地上竟浮現角色的「人生走馬燈」，讓他直呼有種「迴光返照」之感，懷疑自己，「我為什麼會在這邊演戲？」 而為了替本劇注入獨特的暴力美學風格，劇組遠道力邀日本知名攝影指導直井康志加入，李國毅讚嘆說，「我可以很放心跟著他一鏡到底的鏡頭，彷彿不需要太出力，在畫面裡就很有戲」；李國毅更透露，某天得到直井先生透過翻譯傳達「拍你時自己也很投入」的讚美，讓他超級開心。 影集「成名在望」於7月25日開播，每週六晚上9時、10時在公視各播一集，7月26日起每週日晚上8時、9時在東森戲劇台各播一集。（編輯：張銘坤）1150604 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606040248.aspx
SJ東海、銀赫來台吸近千粉絲　許願再登大巨蛋,（中央社記者王心妤台北4日電）韓團Super Junior成員東海及銀赫，今天來台出席美妝活動，近千名粉絲到場。兩人表示，每次來到台灣都收到熱烈歡迎，是最幸福的瞬間，希望之後有機會再登上台北大巨蛋開唱。 今天活動吸引近千名粉絲駐足，東海和銀赫開心表示，Super Junior前陣子在台北大巨蛋開演唱會，很多粉絲都來支持，成員們在各自崗位努力，每次見到粉絲都感到很幸福。 兩人也介紹相關美妝產品，更邀請現場粉絲跟著唸一次，善盡品牌好友的職責。 東海和銀赫面對現場粉絲尖叫聲和鼓勵開唱的喊聲，銀赫以驚訝表情反問：「台北大巨蛋？」他接著說：「上次在那邊開演唱會，真的很棒，希望D&E有機會在大巨蛋開唱。」 而得知有粉絲從半夜就開始排隊，東海表示，今天天氣炎熱，感謝粉絲每次都熱情現身；隨後他拿起手機邊轉圈變自拍。（編輯：吳素柔）1150604 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606040230.aspx
影人吳功過世享壽77歲　兒子吳震亞承諾完成遺願,（中央社記者王心妤台北4日電）資深影人吳功今天因癌症病逝，享壽77歲。他的兒子、演員吳震亞表示，爸爸一輩子都沉浸在電影世界中，父子倆前幾天還在討論新電影企劃，未來會努力完成遺願。 吳功長期支持電影，並創辦電影公司群龍國際，出品作品中，以演員許不了生前最後一部作品「小丑與天鵝」最為人所知。 吳功還曾邀請導演虞戡平執導作家白先勇「孽子」同名電影，成為台灣影壇首部男同志電影，當年尚未解嚴，電影經過大幅修剪才順利上映，直到2024年，完整的數位修復版才重新登上電影院。 吳震亞提到，吳功愛電影愛到一輩子都沉浸在電影世界裡，直到前幾天父子倆還在討論新電影企劃，「我會繼續完成他的心願，推進那部他一直想拍的電影『香港西餐廳』。」 吳震亞表示，爸爸從製片、發行、執導，到演出「月光少年」與「牯嶺街少年殺人事件」，經歷電影產業每個環節，「身為他的家人，我真心期盼他能獲得一座金馬獎終身成就獎。」（編輯：張雅淨）1150604 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606040213.aspx
VERA推新歌舞蹈難度升級  巴比單飛團員哭成一團,（中央社記者王心妤台北3日電）男團VERA推新歌「殺死我用你的溫柔」，因舞蹈難度升級，團員練到落淚，而成員巴比單飛，團員學文透露對方離隊前有跟他們溝通，大夥甚至抱在一起哭，並無感情不睦。 VERA新陣容由Nelson、孟維、蔡朕、學文、藍弟組成，成員巴比去年8月宣布因個人因素暫停演藝工作，今年4月宣布以個人身分出道。 團員今天表示，巴比退團前有跟大家討論，但還是因個人因素決定離開，私下聚會時還抱在一起哭，現在也有保持聯絡，他得知VERA要推出新歌後，也有稱讚好聽。 被問到是否有單飛念頭，學文笑回：「誰不想單飛？」隨後接著強調，是指不解散的狀況，因為團隊也討論過希望能有各自單曲。但學文也分享，曾因想到爸媽年紀大了和想家，冒出退隊念頭，但遭其他人笑虧，馬來西亞成員Nelson離家更遠，Nelson則笑回：「我都把成員當家人。」 VERA今天受訪表示，新歌「殺死我用你的溫柔」首次嘗試搖滾風，期待讓歌迷耳目一新，「這是一首窒息感的歌，因為舞蹈強度很大，唱的部分也很難。」目前正在籌備演唱會，但場地尚未確定。（編輯：龍柏安）1150603 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606030273.aspx
范曉萱策展JAM JAM ASIA  小S喊想去卻遭拒絕,（中央社記者王心妤台北3日電）JAM JAM ASIA 亞洲音樂節今天舉辦記者會，歌手范曉萱擔任策展人之一，她透露，好友小S等人知道她要演出後相當期待並說「好想去」，但自己沒打算找她。 今年由黃韻玲擔任總策劃，范曉萱、五月天瑪莎、顏社迪拉胖、Mia Min Yen（嚴敏）、Chris（劉柏君）擔任策展人。黃韻玲表示，范曉萱的創作多年來持續影響音樂人，雖然工作滿檔仍克服萬難加入團隊。 黃韻玲表示，每名策展人擁有不同的人脈資源與音樂視野，討論過程激盪出許多火花，也歷經藝人及經紀團隊的反覆溝通協調，讓整個策展過程充滿挑戰與收穫。 范曉萱表示，雖然每名策展人背景不同，但音樂品味和價值觀相近，溝通過程很順暢。被問到是否曾想邀請好友小S、阿雅等人演出，她笑說，朋友們得知她要當策展人都很興奮，小S已經說了想參加。 至於是否會延續先前演唱會的習慣，保留座位給已故摯友大S，她則說，這次是屬於所有樂迷及音樂人的音樂節盛會，不同於個人演唱會，希望能以主人的身分歡迎來自台灣、日本、韓國及東南亞等地的優秀音樂人與樂迷，共同享受這場亞洲音樂盛典。 迪拉胖透露喜歡范曉萱的音樂多年，每張專輯都有買，第一次開會還刻意強裝鎮定，深怕自己一不小心就露出粉絲本色。他更形容策展過程如「音樂品味大賽」，大家分享喜歡的音樂與演出名單，意外發現彼此對不同曲風的接受度都相當高。 告五人和五月天瑪莎將共同演出，告五人也將於11月登上台北小巨蛋，11月恰好有日本天王木村拓哉、韓國天團BTS演出，被問到是否擔心票房，雲安笑說：「還沒有去想這件事。」至於確切演出日期，雲安笑回：「那就給大家推算吧！」告五人再度站上台北小巨蛋將會準備驚喜。（編輯：陳清芳）1150603 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606030258.aspx
出道26年首場見面會擠爆  香蕉哥哥感性噴淚,（中央社記者洪素津台北3日電）兒童節目主持人香蕉哥哥日前舉辦出道26年來的首場個人見面會，看到現場的大批粉絲還有站台支持的朋友，香蕉哥哥忍不住淚崩，他說，並非沒有動過離開的念頭，因為你們的笑容，就會捨不得離開。 香蕉哥哥日前在板橋大遠百舉辦出道26年來的首場個人見面會，據新聞稿，現場響起經典神曲「卡加布列島」時，全場千人集體大合唱，震撼場面讓香蕉哥哥感動不已；YOYO家族的哥哥姐姐們更全員換上特製的「香蕉裝」站台應援，不僅現場大秀「吃掉小孩」的逗趣字牌笑翻全場，更與香蕉哥哥一同唱跳經典曲目「釣魚記」。 活動中，當年與香蕉哥哥一同榮獲金鐘獎的經典節目「大頭小狀元」中，靈魂角色「大頭」的玩偶及操偶師意外現身舞台。久別重逢的時刻，讓螢幕前總展現堅強陽光的香蕉哥哥瞬間破防，流下感動的淚水。 香蕉哥哥真情流露地表示：「這26年來，並非沒有動過離開的念頭，但是我覺得是你們，一直把我留在這個地方。」他感性地對台下粉絲說：「因為看到你們的笑容，就會捨不得離開。做這件事只要我是開心的，我相信我都可以做很久很久，因為有你們都在。」 香蕉哥哥也與所有粉絲熱情約定，他會帶著這份正向與積極的力量繼續跑下去，「有活力地唱跳到換人工關節的時候！」（編輯：張銘坤）1150603 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606030245.aspx
小禎姐弟戀穩定  簡少年笑言姐姐好處會被看見,（中央社記者洪素津台北3日電）藝人小禎和命理師簡少年今天出席外送平台活動，近來姐弟戀熱議，小禎表示和小7歲的男友穩定交往，對婚姻的態度順其自然，一旁簡少年笑說，「姐弟戀是趨勢，姐姐好處會被看見」。 小禎和命理師簡少年今天出席外送平台活動暢聊近況，小禎表示和小7歲的男友穩定交往，交往的日常也很愛叫外送，有一次忘記用外送叫了一堆食材，唯獨沒叫到白蘿蔔，「只好再叫一次，就為了白蘿蔔。」小禎也坦言是外送平台重度使用者，一個月的訂單就花了快4萬元。 小禎被問到何時走入婚姻，她笑說，「現在就是開開心心、順其自然」，一旁的簡少年則笑說，「現在的趨勢就是姐弟戀，姐弟戀會越來越多，姐姐的好處被看見」。 而小禎女兒Emma日前在戲劇「整形過後」和温昇豪有不少對手戲，小禎透露女兒的外型常在網路上被討論，被調侃是不是有去整形，也提及女兒天生就有唇珠，「她一直不喜歡唇珠，我覺得很好看，她沒有整過形」。 簡少年去年底曾在YouTube頻道影片預警可能會有老鼠帶來的傳染病，今天他也分享下半年運勢走向，他建議大家大方吃、大方喝，夏天要注意蚊蟲問題。（編輯：李亨山）1150603 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606030197.aspx
歐漢聲攜林襄、張立東開新節目  盼驗收學習成果,（中央社記者洪素津台北3日電）藝人歐漢聲攜手林襄、張立東主持全新節目，歐漢聲表示，這次節目剛好可以驗收在胡瓜身邊學習的成果，他形容過去多是綠葉，這次要學會自己掌控節奏，是很棒的學習跟修練場。 歐漢聲與林襄、張立東全新節目「歐耶一級棒」，歐漢聲透過新聞稿欣喜分享接到主持邀約時的心情，「很興奮，距離我個人主持節目已有8、9年之久。」他也說，一直很想要有一個帶狀節目，讓他可以驗證在師父胡瓜身邊這麼多年後，自己究竟進步了多少。 歐漢聲也承認，過去他在節目中多屬綠葉，「棚內節目很講究節奏，所以這對我來說也是很棒的學習跟修練場。」 面對要獨自扛收視率，歐漢聲坦言有壓力，「我們的時段和小S、阿Ken是一樣的，但我覺得我們不能說是對手，而是一起努力把觀眾拉回電視機前面好好看節目，我想這也算是我的工作願望。」 說起搭檔主持張立東，歐漢聲給予高度評價，認為對方是非常優秀的主持新秀，「我覺得他大有可為。」對於歐漢聲的誇讚，張立東謙虛回應，「他看著我從素人變藝人，現在又看著我從藝人變主持人，和他一起主持節目，就像師父在檢核你，所以說沒壓力是不可能的，壓力其實蠻大的。」 林襄為主持做了很多功課，「我很常看以前的綜藝節目，每次在網路上看到好笑的節目片段跟花絮，我都會存起來做參考。」歐漢聲也很期待和林襄一起合作，也很看好林襄的演藝事業發展，「她是我們的人氣王，都紅到日本去了，希望有一天能看到林襄在日本發光發熱的樣子。」（編輯：龍柏安）1150603 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606030186.aspx
柯叔元詮釋紙藝職人 和韓瑜對手戲演到無法抽離,（中央社記者洪素津台北3日電）演員柯叔元在新劇詮釋紙藝職人和韓瑜有感情戲，柯叔元形容角色是個不知變通的直男，透露一場韓瑜染病的橋段讓他演到無法抽離，預告2人的關係不只男女之情，也有深刻的師徒情。 戲劇「阿松與阿暖」以傳統紙藝文化作為重要背景，柯叔元在劇中飾演紙藝職人，個性木訥寡言、不擅表達，卻將對家人的愛與責任默默扛在肩上，據新聞稿，柯叔元坦言從閱讀劇本開始便對角色產生強烈共鳴，無論是對工作的執著，還是把所有情感藏在心裡的性格，都讓他看見許多自己的影子，「角色其實就是一個擇善固執、不知變通、不會聊天的直男。」 相較於紙藝技巧，真正讓柯叔元感到挑戰的，其實是與韓瑜之間的情感關係，2人不只是男女之情，更交織著師徒情誼與命運羈絆；談到與韓瑜印象最深刻的一場戲，柯叔元透露是一場韓瑜染病的橋段，劇中他誤以為心愛的人即將離開人世，在極度無助與悲痛之下，仍必須強忍情緒向對方道別，那場戲不僅成為兩人情感的重要轉折，也讓他演到幾乎無法抽離。 對柯叔元而言，此劇講述的不只是愛情，更是每個人在人生裡學習理解家人、與自己和解的過程，盼觀眾都能隨著劇情感受角色的變化。（編輯：張銘坤）1150603 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606030154.aspx
貝克漢好萊塢星光大道摘星　湯姆克魯斯將出席,（中央社洛杉磯2日綜合外電報導）主辦單位今天宣布，英國退役足球巨星貝克漢（David Beckham）將名留好萊塢星光大道（Walk of Fame），獲得專屬星星。影星湯姆克魯斯（Tom Cruise）將出席授星儀式。 法新社報導，從「辣妹合唱團」（Spice Girls）歌手轉型為時尚設計師的維多利亞貝克漢（Victoria Beckham）也將於6月12日出席典禮，見證丈夫貝克漢的專屬星星揭幕。 這場典禮將在世界盃足球賽開踢前數小時前登場。本屆世足將於6月11日至7月19日由美國、加拿大和墨西哥共同舉辦。 好萊塢商會（Hollywood Chamber of Commerce）的馬蒂內茲（Ana Martinez）表示：「貝克漢獲得好萊塢星光大道體育娛樂類別授星表揚，可謂恰逢其時，因為美國準備舉辦國際足球總會（FIFA）世界盃。」 她說：「貝克漢在美國提升足球能見度上扮演要角，並且持續影響體育、娛樂和全球文化，使得這項榮譽別具意義。」 現年51歲的貝克漢是前英格蘭足球隊隊長，曾效力曼徹斯特聯隊、皇家馬德里、AC米蘭、洛杉磯銀河及巴黎聖日耳曼隊，2013年退休。 他近年來成為美國職業足球大聯盟MLS邁阿密國際（Inter Miami CF）老闆之一。這支球隊簽下阿根廷球星梅西（Lionel Messi），去年贏得MLS盃冠軍。 貝克漢去年獲得英國國王查爾斯三世（King Charles III）封爵。他也跨足娛樂產業，2019年共同創辦內容製作公司Studio 99。（編譯：盧映孜）1150603 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606030041.aspx
EXO高雄簽售會遭疑中國介入  主辦：股東資金均來自台灣,（中央社記者王心妤台北2日電）韓團EXO將於7月在高雄辦簽售會，網上流傳簡體字海報並稱有中國主辦介入且需台胞證才可購票。台灣主辦FANME今晚發聲明表示，購票方式未出爐，且股東及資金均來自台灣。 EXO宣布將展開線下簽售會後，有台灣粉絲發現簡體字海報下方出現中國芒果TV衍生品牌「小芒」和「FANME」2個平台，同時也有網友發文稱想購票需要中國電話號碼，也需要有台胞證才能買票。 FANME今晚在臉書粉絲專頁發聲明表示，FANME所有股東和資金都來自台灣，並無任何境外資金和股東，相關名冊已交由律師檢驗。 聲明指出，簽售會活動尚未開始販售，網友稱需要台胞證和部分區域電話號碼才能購買等說法並非事實，此活動唯一販售管道為官方網站，售票方式均以公告為準。（編輯：李亨山）1150602 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606020373.aspx
「寶島西米樂」殺青　盧彥澤最後一場戲情緒潰堤,（中央社記者洪素津台北2日電）台視8點檔「寶島西米樂 守護」日前舉行殺青宴，盧彥澤演出最後一場戲爆哭；何宜珊則坦言，這一路走來不容易，一開始遭觀眾人身攻擊，隨著劇情也意外收到觀眾暖心鼓勵。 台視8點檔「寶島西米樂 守護」日前舉行殺青宴，把主要演員群齊聚一堂，分享一年多來拍攝點滴。根據新聞稿，盧彥澤坦言至今仍難以抽離角色，回憶最後一次在西服店場景拍攝時，他特地站在門口深深鞠躬，同時情緒潰堤，「一年半拍攝過程讓我成長很多，也更認識自己」。 何宜珊透露戲劇播出初期曾遭遇部分觀眾人身攻擊，但隨著劇情發展，越來越多人看見角色在職場奮鬥的精神，甚至有媽媽觀眾私訊她，表示因為角色受到鼓勵，開始思考重返職場，「只要有一個人看到，我就很感謝，也會盡自己所能把角色詮釋好」。 黃瑄表示，殺青後將與8歲兒子前往沖繩，展開期待已久的母子旅行；她表示兒子現在已有自己的朋友圈，會主動約同學打電動、玩遊戲，並樂見孩子獨立成長。 「寶島西米樂 守護」每週一至週五晚間8時至9時於台視頻道首播，晚間9時至10時重播，晚間10時於LINE TV同步上架最新集數。（編輯：陳仁華）1150602 選擇與事實站在一起，您的每一份贊助，都是守護新聞自由的力量 下載中央社「一手新聞」APP，即時掌握最新消息 本網站之文字、圖片及影音，非經授權，不得轉載、公開播送或公開傳輸及利用。,娛樂,https://www.cna.com.tw/news/amov/202606020320.aspx
